vdc,ward,parcel_id,Landuse
देवाही,7,128,कृषि क्षेत्र
देवाही,7,129,कृषि क्षेत्र
देवाही,7,130,कृषि क्षेत्र
देवाही,7,131,कृषि क्षेत्र
देवाही,7,132,कृषि क्षेत्र
देवाही,7,133,कृषि क्षेत्र
देवाही,7,134,कृषि क्षेत्र
देवाही,7,135,कृषि क्षेत्र
देवाही,7,136,कृषि क्षेत्र
देवाही,7,137,कृषि क्षेत्र
देवाही,7,138,कृषि क्षेत्र
देवाही,7,139,कृषि क्षेत्र
देवाही,7,140,कृषि क्षेत्र
देवाही,7,151,कृषि क्षेत्र
देवाही,7,152,कृषि क्षेत्र
देवाही,7,153,कृषि क्षेत्र
देवाही,7,154,कृषि क्षेत्र
देवाही,7,155,कृषि क्षेत्र
देवाही,7,158,कृषि क्षेत्र
देवाही,7,159,कृषि क्षेत्र
देवाही,7,162,कृषि क्षेत्र
देवाही,7,290,सार्वजनिक उपयोगको क्षेत्र
देवाही,7,292,"नदी, खोला, ताल, सिमसार क्षेत्र"
देवाही,7,297,कृषि क्षेत्र
देवाही,7,298,कृषि क्षेत्र
देवाही,7,299,कृषि क्षेत्र
देवाही,7,304,कृषि क्षेत्र
देवाही,7,305,कृषि क्षेत्र
देवाही,7,306,कृषि क्षेत्र
देवाही,7,320,कृषि क्षेत्र
देवाही,7,327,कृषि क्षेत्र
देवाही,7,335,कृषि क्षेत्र
देवाही,7,337,कृषि क्षेत्र
देवाही,7,338,कृषि क्षेत्र
देवाही,7,341,कृषि क्षेत्र
देवाही,7,342,कृषि क्षेत्र
देवाही,7,343,कृषि क्षेत्र
देवाही,7,344,कृषि क्षेत्र
देवाही,7,345,कृषि क्षेत्र
देवाही,7,346,कृषि क्षेत्र
देवाही,7,347,कृषि क्षेत्र
देवाही,7,348,कृषि क्षेत्र
देवाही,7,354,कृषि क्षेत्र
देवाही,7,361,कृषि क्षेत्र
देवाही,7,362,कृषि क्षेत्र
देवाही,7,363,कृषि क्षेत्र
देवाही,7,364,कृषि क्षेत्र
देवाही,7,365,कृषि क्षेत्र
देवाही,7,375,कृषि क्षेत्र
देवाही,7,376,कृषि क्षेत्र
देवाही,7,379,कृषि क्षेत्र
देवाही,7,380,कृषि क्षेत्र
देवाही,7,381,कृषि क्षेत्र
देवाही,7,385,कृषि क्षेत्र
देवाही,7,386,कृषि क्षेत्र
देवाही,7,408,कृषि क्षेत्र
देवाही,7,416,कृषि क्षेत्र
देवाही,7,417,कृषि क्षेत्र
देवाही,7,420,कृषि क्षेत्र
देवाही,7,421,कृषि क्षेत्र
देवाही,7,424,कृषि क्षेत्र
देवाही,7,426,कृषि क्षेत्र
देवाही,7,428,कृषि क्षेत्र
देवाही,7,430,कृषि क्षेत्र
देवाही,7,431,कृषि क्षेत्र
देवाही,7,432,कृषि क्षेत्र
देवाही,7,434,कृषि क्षेत्र
देवाही,7,435,कृषि क्षेत्र
देवाही,7,436,कृषि क्षेत्र
देवाही,7,442,कृषि क्षेत्र
देवाही,7,443,कृषि क्षेत्र
देवाही,7,446,कृषि क्षेत्र
देवाही,7,447,कृषि क्षेत्र
देवाही,7,448,कृषि क्षेत्र
देवाही,7,449,कृषि क्षेत्र
देवाही,7,468,कृषि क्षेत्र
देवाही,7,469,कृषि क्षेत्र
देवाही,7,470,कृषि क्षेत्र
देवाही,7,471,कृषि क्षेत्र
देवाही,7,472,कृषि क्षेत्र
देवाही,7,473,कृषि क्षेत्र
देवाही,7,474,कृषि क्षेत्र
देवाही,7,475,कृषि क्षेत्र
देवाही,7,492,कृषि क्षेत्र
देवाही,7,493,कृषि क्षेत्र
